Date,Close
1915-11-24,97.18
1915-11-26,97.28
1915-11-29,97.56
1915-11-30,96.71
1915-12-01,95.9
1915-12-02,94.78
1915-12-03,95.91
1915-12-06,97.86
1915-12-07,97.71
1915-12-08,98.45
1915-12-09,97.18
1915-12-10,96.13
1915-12-13,95.96
1915-12-14,98.3
1915-12-15,98.18
1915-12-16,96.57
1915-12-17,97.4
1915-12-20,97.7
1915-12-21,97.66
1915-12-22,97.98
1915-12-23,98.25
1915-12-24,98.36
1915-12-27,99.21
1915-12-28,99.16
1915-12-29,97.96
1915-12-30,98.2
1915-12-31,99.15
1916-01-03,98.81
1916-01-04,97.72
1916-01-05,97.41
1916-01-06,96.44
1916-01-07,97.34
1916-01-10,95.69
1916-01-11,94.07
1916-01-12,95.31
1916-01-13,94.71
1916-01-14,96.47
1916-01-17,96.63
1916-01-18,96.16
1916-01-19,95.25
1916-01-20,93.6
1916-01-21,94.78
1916-01-24,93.87
1916-01-25,94.24
1916-01-26,93.49
1916-01-27,92.99
1916-01-28,93.25
1916-01-31,90.58
1916-02-01,91.93
1916-02-02,93.69
1916-02-03,94.4
1916-02-04,93.19
1916-02-07,94.96
1916-02-08,94.91
1916-02-09,95.86
1916-02-10,96.1
1916-02-11,96.15
1916-02-14,95.28
1916-02-15,95.26
1916-02-16,94.5
1916-02-17,94.11
1916-02-18,94.35
1916-02-21,94.36
1916-02-23,94.35
1916-02-24,93.37
1916-02-25,93.85
1916-02-28,90.89
1916-02-29,91.03
1916-03-01,90.69
1916-03-02,90.52
1916-03-03,91.71
1916-03-06,92.93
1916-03-07,92.58
1916-03-08,92.58
1916-03-09,93.5
1916-03-10,93.11
1916-03-13,94.75
1916-03-14,95.4
1916-03-15,95.76
1916-03-16,96.08
1916-03-17,96.0
1916-03-20,93.6
1916-03-21,93.58
1916-03-22,93.97
1916-03-23,93.76
1916-03-24,93.65
1916-03-27,93.57
1916-03-28,93.81
1916-03-29,93.36
1916-03-30,92.73
1916-03-31,93.25
1916-04-03,94.13
1916-04-04,93.97
1916-04-05,94.12
1916-04-06,94.46
1916-04-07,93.38
1916-04-10,94.22
1916-04-11,93.77
1916-04-12,93.28
1916-04-13,91.28
1916-04-14,91.63
1916-04-17,91.08
1916-04-18,90.65
1916-04-19,88.46
1916-04-20,88.11
1916-04-24,87.0
1916-04-25,88.12
1916-04-26,87.23
1916-04-27,88.78
1916-04-28,89.65
1916-05-01,90.3
1916-05-02,89.02
1916-05-03,88.61
1916-05-04,87.71
1916-05-05,88.51
1916-05-08,90.36
1916-05-09,89.71
1916-05-10,89.78
1916-05-11,90.08
1916-05-12,90.94
1916-05-15,92.43
1916-05-16,92.01
1916-05-17,91.51
1916-05-18,92.05
1916-05-19,91.76
1916-05-22,92.06
1916-05-23,92.1
1916-05-24,92.37
1916-05-25,92.62
1916-05-26,92.29
1916-05-29,91.95
1916-05-31,91.8
1916-06-01,91.87
1916-06-02,91.22
1916-06-05,92.19
1916-06-06,91.73
1916-06-07,91.84
1916-06-08,92.01
1916-06-09,92.78
1916-06-12,93.61
1916-06-13,93.19
1916-06-14,93.33
1916-06-15,93.33
1916-06-16,92.49
1916-06-19,90.0
1916-06-20,90.57
1916-06-21,90.03
1916-06-22,89.54
1916-06-23,88.88
1916-06-26,87.68
1916-06-27,88.43
1916-06-28,88.29
1916-06-29,89.51
1916-06-30,89.58
1916-07-03,89.37
1916-07-05,90.53
1916-07-06,90.4
1916-07-07,89.71
1916-07-10,88.6
1916-07-11,87.63
1916-07-12,87.63
1916-07-13,86.4
1916-07-14,86.95
1916-07-17,87.15
1916-07-18,87.25
1916-07-19,88.1
1916-07-20,89.0
1916-07-21,89.03
1916-07-24,89.1
1916-07-25,88.83
1916-07-26,88.13
1916-07-27,88.0
1916-07-28,88.35
1916-07-31,89.25
1916-08-01,89.05
1916-08-02,88.34
1916-08-03,88.83
1916-08-04,88.41
1916-08-07,88.88
1916-08-08,88.15
1916-08-09,90.26
1916-08-10,90.05
1916-08-11,90.32
1916-08-14,90.75
1916-08-15,91.48
1916-08-16,91.91
1916-08-17,92.08
1916-08-18,92.08
1916-08-21,93.25
1916-08-22,93.83
1916-08-23,93.61
1916-08-24,93.66
1916-08-25,92.9
1916-08-28,92.49
1916-08-29,91.63
1916-08-30,91.32
1916-08-31,92.25
1916-09-01,91.19
1916-09-05,93.36
1916-09-06,94.51
1916-09-07,94.59
1916-09-08,94.63
1916-09-11,95.74
1916-09-12,96.65
1916-09-13,97.71
1916-09-14,98.84
1916-09-15,98.39
1916-09-18,98.51
1916-09-19,98.57
1916-09-20,98.47
1916-09-21,99.55
1916-09-22,100.77
1916-09-25,100.89
1916-09-26,101.39
1916-09-27,101.85
1916-09-28,103.11
1916-09-29,103.73
1916-10-02,103.01
1916-10-03,103.45
1916-10-04,103.41
1916-10-05,104.15
1916-10-06,102.85
1916-10-09,100.23
1916-10-10,101.35
1916-10-11,99.98
1916-10-13,98.94
1916-10-16,101.42
1916-10-17,102.42
1916-10-18,102.35
1916-10-19,102.55
1916-10-20,103.68
1916-10-23,105.17
1916-10-24,105.15
1916-10-25,104.57
1916-10-26,104.56
1916-10-27,105.28
1916-10-30,104.3
1916-10-31,104.61
1916-11-01,105.9
1916-11-02,105.7
1916-11-03,106.28
1916-11-06,107.21
1916-11-08,106.83
1916-11-09,107.68
1916-11-10,107.65
1916-11-13,105.63
1916-11-14,107.04
1916-11-15,107.72
1916-11-16,108.48
1916-11-17,109.62
1916-11-20,110.1
1916-11-21,110.15
1916-11-22,108.65
1916-11-23,107.48
1916-11-24,109.07
1916-11-27,108.23
1916-11-28,107.01
1916-11-29,105.97
1916-12-01,106.17
1916-12-04,106.2
1916-12-05,106.43
1916-12-06,106.76
1916-12-07,106.43
1916-12-08,106.51
1916-12-11,104.67
1916-12-12,100.35
1916-12-13,102.61
1916-12-14,98.23
1916-12-15,97.93
1916-12-18,98.07
1916-12-19,97.76
1916-12-20,95.26
1916-12-21,90.16
1916-12-22,95.09
1916-12-26,96.1
1916-12-27,95.63
1916-12-28,94.01
1916-12-29,95.0
1917-01-02,96.15
1917-01-03,99.18
1917-01-04,97.15
1917-01-05,96.16
1917-01-08,96.4
1917-01-09,97.64
1917-01-10,95.7
1917-01-11,96.02
1917-01-12,95.75
1917-01-15,95.59
1917-01-16,97.55
1917-01-17,96.6
1917-01-18,97.5
1917-01-19,97.35
1917-01-22,96.6
1917-01-23,96.26
1917-01-24,96.66
1917-01-25,97.41
1917-01-26,97.36
1917-01-29,95.78
1917-01-30,95.83
1917-01-31,95.43
1917-02-01,88.52
1917-02-02,87.01
1917-02-05,92.03
1917-02-06,92.81
1917-02-07,92.19
1917-02-08,90.94
1917-02-09,90.2
1917-02-13,92.37
1917-02-14,91.86
1917-02-15,91.65
1917-02-16,91.81
1917-02-19,93.66
1917-02-20,94.91
1917-02-21,93.97
1917-02-23,92.56
1917-02-26,93.35
1917-02-27,92.68
1917-02-28,91.56
1917-03-01,91.1
1917-03-02,92.82
1917-03-05,95.04
1917-03-06,95.3
1917-03-07,95.3
1917-03-08,95.28
1917-03-09,96.46
1917-03-12,95.03
1917-03-13,95.05
1917-03-14,95.16
1917-03-15,95.63
1917-03-16,95.65
1917-03-19,96.97
1917-03-20,98.2
1917-03-21,97.61
1917-03-22,96.78
1917-03-23,97.27
1917-03-26,96.32
1917-03-27,96.46
1917-03-28,97.01
1917-03-29,96.75
1917-03-30,96.72
1917-04-02,97.06
1917-04-03,96.34
1917-04-04,95.83
1917-04-05,94.61
1917-04-09,92.41
1917-04-10,91.2
1917-04-11,92.82
1917-04-12,93.1
1917-04-13,93.18
1917-04-16,92.21
1917-04-17,91.87
1917-04-18,91.63
1917-04-19,91.83
1917-04-20,90.84
1917-04-23,90.96
1917-04-24,90.66
1917-04-25,92.98
1917-04-26,93.06
1917-04-27,93.1
1917-04-30,93.23
1917-05-01,93.42
1917-05-02,92.48
1917-05-03,90.98
1917-05-04,90.45
1917-05-07,91.2
1917-05-08,90.22
1917-05-09,89.08
1917-05-10,90.41
1917-05-11,89.77
1917-05-14,90.78
1917-05-15,90.19
1917-05-16,92.26
1917-05-17,92.75
1917-05-18,91.96
1917-05-21,93.47
1917-05-22,94.09
1917-05-23,94.26
1917-05-24,95.2
1917-05-25,96.76
1917-05-28,97.2
1917-05-29,97.41
1917-05-31,97.38
1917-06-01,97.89
1917-06-04,97.0
1917-06-06,98.43
1917-06-07,98.16
1917-06-08,98.58
1917-06-11,97.86
1917-06-12,97.52
1917-06-13,98.31
1917-06-14,97.95
1917-06-15,97.22
1917-06-18,94.89
1917-06-19,95.36
1917-06-20,94.78
1917-06-21,95.77
1917-06-22,96.63
1917-06-25,97.57
1917-06-26,96.81
1917-06-27,95.98
1917-06-28,95.41
1917-06-29,95.38
1917-07-02,95.23
1917-07-03,95.31
1917-07-05,93.57
1917-07-06,93.9
1917-07-09,93.64
1917-07-10,93.1
1917-07-11,94.14
1917-07-12,93.64
1917-07-13,92.33
1917-07-16,91.38
1917-07-17,91.95
1917-07-18,91.05
1917-07-19,90.48
1917-07-20,91.59
1917-07-23,91.61
1917-07-24,91.26
1917-07-25,91.24
1917-07-26,91.42
1917-07-27,91.75
1917-07-30,92.13
1917-07-31,91.75
1917-08-01,92.26
1917-08-02,92.87
1917-08-03,92.96
1917-08-06,93.85
1917-08-07,93.3
1917-08-08,91.47
1917-08-09,92.23
1917-08-10,91.9
1917-08-13,92.65
1917-08-14,91.69
1917-08-15,92.1
1917-08-16,91.44
1917-08-17,91.61
1917-08-20,91.27
1917-08-21,90.75
1917-08-22,89.16
1917-08-23,88.15
1917-08-24,88.91
1917-08-27,88.4
1917-08-28,86.12
1917-08-29,85.95
1917-08-30,84.51
1917-08-31,83.4
1917-09-04,81.2
1917-09-05,83.66
1917-09-06,83.42
1917-09-07,83.49
1917-09-10,83.88
1917-09-11,83.51
1917-09-12,82.19
1917-09-13,83.14
1917-09-14,83.44
1917-09-17,81.55
1917-09-18,81.63
1917-09-19,84.01
1917-09-20,84.82
1917-09-21,85.23
1917-09-24,85.7
1917-09-25,86.02
1917-09-26,84.61
1917-09-27,84.6
1917-09-28,83.46
1917-10-01,83.58
1917-10-02,83.49
1917-10-03,82.45
1917-10-04,80.62
1917-10-05,81.75
1917-10-08,80.48
1917-10-09,79.26
1917-10-10,77.32
1917-10-11,77.83
1917-10-15,75.13
1917-10-16,77.08
1917-10-17,76.11
1917-10-18,77.85
1917-10-19,78.21
1917-10-22,79.06
1917-10-23,78.5
1917-10-24,78.3
1917-10-25,77.68
1917-10-26,77.35
1917-10-29,76.28
1917-10-30,75.53
1917-10-31,74.5
1917-11-01,71.41
1917-11-02,72.52
1917-11-05,69.93
1917-11-07,71.54
1917-11-08,68.58
1917-11-09,69.36
1917-11-12,70.65
1917-11-13,70.35
1917-11-14,69.15
1917-11-15,69.1
1917-11-16,69.75
1917-11-19,71.51
1917-11-20,72.8
1917-11-21,73.57
1917-11-22,72.95
1917-11-23,74.23
1917-11-26,74.03
1917-11-27,73.8
1917-11-28,73.25
1917-11-30,72.65
1917-12-03,72.55
1917-12-04,70.72
1917-12-05,71.68
1917-12-06,71.01
1917-12-07,70.29
1917-12-10,70.49
1917-12-11,68.78
1917-12-12,67.3
1917-12-13,66.96
1917-12-14,68.65
1917-12-17,67.08
1917-12-18,67.31
1917-12-19,65.95
1917-12-20,67.13
1917-12-21,68.25
1917-12-24,69.29
1917-12-26,68.33
1917-12-27,70.49
1917-12-28,72.13
1917-12-31,74.38
1918-01-02,76.68
1918-01-03,76.18
1918-01-04,75.56
1918-01-07,74.86
1918-01-08,74.63
1918-01-09,75.61
1918-01-10,76.33
1918-01-11,75.0
1918-01-14,73.48
1918-01-15,73.38
1918-01-16,74.6
1918-01-17,74.48
1918-01-18,74.55
1918-01-21,76.11
1918-01-22,75.75
1918-01-23,75.43
1918-01-24,75.92
1918-01-25,76.5
1918-01-29,77.13
1918-01-30,76.98
1918-01-31,79.8
1918-02-01,79.28
1918-02-05,79.28
1918-02-06,78.93
1918-02-07,77.78
1918-02-08,78.44
1918-02-13,78.73
1918-02-14,78.71
1918-02-15,79.96
1918-02-18,81.53
1918-02-19,82.08
1918-02-20,81.28
1918-02-21,80.53
1918-02-25,79.17
1918-02-26,80.65
1918-02-27,80.5
1918-02-28,80.39
1918-03-01,79.93
1918-03-04,79.01
1918-03-05,79.5
1918-03-06,79.2
1918-03-07,79.53
1918-03-08,79.5
1918-03-11,79.78
1918-03-12,78.67
1918-03-13,78.68
1918-03-14,79.13
1918-03-15,79.06
1918-03-18,77.93
1918-03-19,78.13
1918-03-20,78.14
1918-03-21,78.71
1918-03-22,77.71
1918-03-25,76.45
1918-03-26,76.49
1918-03-27,76.72
1918-03-28,76.41
1918-04-01,77.16
1918-04-02,76.69
1918-04-03,77.01
1918-04-04,77.42
1918-04-05,77.03
1918-04-08,77.69
1918-04-09,77.4
1918-04-10,76.85
1918-04-11,75.58
1918-04-12,76.25
1918-04-15,77.51
1918-04-16,77.21
1918-04-17,76.89
1918-04-18,78.11
1918-04-19,78.6
1918-04-22,79.42
1918-04-23,78.3
1918-04-24,78.01
1918-04-25,77.88
1918-04-26,78.23
1918-04-29,77.79
1918-04-30,77.51
1918-05-01,78.16
1918-05-02,78.9
1918-05-03,78.64
1918-05-06,79.36
1918-05-07,80.51
1918-05-08,80.32
1918-05-09,81.3
1918-05-10,81.29
1918-05-13,82.16
1918-05-14,82.21
1918-05-15,84.04
1918-05-16,84.03
1918-05-17,83.5
1918-05-20,82.47
1918-05-21,82.87
1918-05-22,82.22
1918-05-23,82.21
1918-05-24,81.58
1918-05-27,78.65
1918-05-28,78.42
1918-05-29,78.44
1918-05-31,78.08
1918-06-03,78.55
1918-06-04,79.6
1918-06-05,79.54
1918-06-06,78.95
1918-06-07,78.53
1918-06-10,78.93
1918-06-11,79.1
1918-06-12,79.76
1918-06-13,80.53
1918-06-14,80.61
1918-06-17,80.61
1918-06-18,80.98
1918-06-19,80.93
1918-06-20,81.83
1918-06-21,81.65
1918-06-24,82.5
1918-06-25,82.4
1918-06-26,83.02
1918-06-27,82.78
1918-06-28,82.58
1918-07-01,81.81
1918-07-02,81.98
1918-07-03,82.49
1918-07-05,82.96
1918-07-08,82.6
1918-07-09,82.76
1918-07-10,82.09
1918-07-11,81.09
1918-07-12,81.23
1918-07-15,80.58
1918-07-16,81.71
1918-07-17,81.45
1918-07-18,82.92
1918-07-19,82.31
1918-07-22,81.22
1918-07-23,80.51
1918-07-24,80.93
1918-07-25,81.28
1918-07-26,81.51
1918-07-29,81.1
1918-07-30,80.79
1918-07-31,81.23
1918-08-01,80.71
1918-08-02,80.76
1918-08-05,81.57
1918-08-06,81.13
1918-08-07,80.97
1918-08-08,81.13
1918-08-09,81.65
1918-08-12,81.58
1918-08-13,81.68
1918-08-14,81.7
1918-08-15,81.58
1918-08-16,81.77
1918-08-19,81.63
1918-08-20,81.92
1918-08-21,81.91
1918-08-22,81.61
1918-08-23,82.15
1918-08-26,82.93
1918-08-27,83.01
1918-08-28,83.18
1918-08-29,82.73
1918-08-30,82.46
1918-09-03,83.84
1918-09-04,83.61
1918-09-05,83.63
1918-09-06,82.56
1918-09-09,81.8
1918-09-10,81.33
1918-09-11,80.46
1918-09-13,80.29
1918-09-16,81.48
1918-09-17,81.8
1918-09-18,81.92
1918-09-19,81.64
1918-09-20,81.96
1918-09-23,82.44
1918-09-24,82.8
1918-09-25,82.64
1918-09-26,82.84
1918-09-27,84.03
1918-09-30,84.68
1918-10-01,83.95
1918-10-02,84.45
1918-10-03,84.95
1918-10-04,85.31
1918-10-07,84.35
1918-10-08,84.3
1918-10-09,83.36
1918-10-10,84.15
1918-10-11,84.83
1918-10-14,86.35
1918-10-15,86.21
1918-10-16,86.63
1918-10-17,88.27
1918-10-18,89.07
1918-10-21,88.15
1918-10-22,87.79
1918-10-23,87.1
1918-10-24,87.1
1918-10-25,86.52
1918-10-28,87.28
1918-10-29,86.39
1918-10-30,84.08
1918-10-31,85.51
1918-11-01,85.53
1918-11-04,85.74
1918-11-06,86.62
1918-11-07,87.61
1918-11-08,87.66
1918-11-12,86.56
1918-11-13,86.12
1918-11-14,85.53
1918-11-15,86.15
1918-11-18,85.01
1918-11-19,84.68
1918-11-20,84.33
1918-11-21,83.84
1918-11-22,82.6
1918-11-25,79.87
1918-11-26,81.43
1918-11-27,80.16
1918-11-29,80.93
1918-12-02,81.13
1918-12-03,82.46
1918-12-04,82.45
1918-12-05,82.89
1918-12-06,82.45
1918-12-09,83.41
1918-12-10,84.5
1918-12-11,84.27
1918-12-12,83.53
1918-12-13,82.65
1918-12-16,83.23
1918-12-17,83.41
1918-12-18,83.01
1918-12-19,82.4
1918-12-20,81.72
1918-12-23,81.51
1918-12-24,80.59
1918-12-26,80.44
1918-12-27,81.17
1918-12-30,80.78
1918-12-31,82.2
1919-01-02,82.6
1919-01-03,83.35
1919-01-06,82.45
1919-01-07,82.44
1919-01-08,82.6
1919-01-09,82.76
1919-01-10,82.3
1919-01-13,81.79
1919-01-14,82.0
1919-01-15,82.4
1919-01-16,82.2
1919-01-17,81.35
1919-01-20,80.14
1919-01-21,79.88
1919-01-22,80.0
1919-01-23,80.2
1919-01-24,81.75
1919-01-27,81.47
1919-01-28,81.6
1919-01-29,80.56
1919-01-30,80.94
1919-01-31,80.61
1919-02-03,80.91
1919-02-04,81.08
1919-02-05,80.7
1919-02-06,79.68
1919-02-07,79.35
1919-02-10,79.65
1919-02-11,80.25
1919-02-13,81.07
1919-02-14,81.2
1919-02-17,82.55
1919-02-18,81.92
1919-02-19,82.58
1919-02-20,82.93
1919-02-21,84.21
1919-02-24,84.62
1919-02-25,84.61
1919-02-26,85.6
1919-02-27,85.68
1919-02-28,84.81
1919-03-03,85.58
1919-03-04,85.1
1919-03-05,84.24
1919-03-06,85.64
1919-03-07,86.23
1919-03-10,87.43
1919-03-11,88.1
1919-03-12,88.3
1919-03-13,88.18
1919-03-14,87.87
1919-03-17,88.41
1919-03-18,87.87
1919-03-19,88.26
1919-03-20,87.81
1919-03-21,89.05
1919-03-24,87.97
1919-03-26,86.83
1919-03-27,87.65
1919-03-28,88.86
1919-03-31,88.85
1919-04-01,88.84
1919-04-02,89.3
1919-04-03,88.91
1919-04-04,89.59
1919-04-07,90.18
1919-04-08,90.59
1919-04-09,91.01
1919-04-10,90.11
1919-04-11,90.11
1919-04-14,90.48
1919-04-15,91.47
1919-04-16,91.07
1919-04-17,90.88
1919-04-21,92.21
1919-04-22,92.24
1919-04-23,92.36
1919-04-24,91.65
1919-04-25,92.09
1919-04-28,93.17
1919-04-29,93.51
1919-04-30,92.88
1919-05-01,93.26
1919-05-02,94.3
1919-05-05,94.92
1919-05-07,96.16
1919-05-08,97.65
1919-05-09,98.61
1919-05-12,98.53
1919-05-13,99.23
1919-05-14,100.37
1919-05-15,99.45
1919-05-16,99.92
1919-05-19,99.16
1919-05-20,99.88
1919-05-21,99.65
1919-05-22,99.88
1919-05-23,100.47
1919-05-26,103.8
1919-05-27,103.58
1919-05-28,104.0
1919-05-29,105.5
1919-06-02,106.92
1919-06-03,103.83
1919-06-04,105.66
1919-06-05,107.55
1919-06-06,107.46
1919-06-09,107.35
1919-06-10,105.43
1919-06-11,105.16
1919-06-12,105.05
1919-06-13,102.85
1919-06-16,99.56
1919-06-17,103.28
1919-06-18,105.08
1919-06-19,104.49
1919-06-20,106.13
1919-06-23,106.09
1919-06-24,104.58
1919-06-25,104.91
1919-06-26,105.63
1919-06-27,106.66
1919-06-30,106.98
1919-07-01,108.13
1919-07-02,108.56
1919-07-03,109.9
1919-07-07,109.41
1919-07-08,109.97
1919-07-09,110.46
1919-07-10,110.0
1919-07-11,109.92
1919-07-14,112.23
1919-07-15,111.66
1919-07-16,111.47
1919-07-17,110.65
1919-07-18,110.69
1919-07-21,107.24
1919-07-22,109.34
1919-07-23,110.73
1919-07-24,109.98
1919-07-25,110.03
1919-07-28,110.94
1919-07-29,109.72
1919-07-30,108.91
1919-07-31,107.16
1919-08-01,107.99
1919-08-04,102.82
1919-08-05,102.4
1919-08-06,105.78
1919-08-07,100.8
1919-08-08,101.88
1919-08-11,103.94
1919-08-12,105.1
1919-08-13,104.28
1919-08-14,102.86
1919-08-15,102.25
1919-08-18,99.7
1919-08-19,100.58
1919-08-20,98.46
1919-08-21,99.47
1919-08-22,100.84
1919-08-25,101.63
1919-08-26,103.29
1919-08-27,101.91
1919-08-28,103.01
1919-08-29,104.75
1919-09-02,106.26
1919-09-03,108.55
1919-09-04,108.27
1919-09-05,106.96
1919-09-08,106.51
1919-09-09,108.3
1919-09-11,107.68
1919-09-12,107.1
1919-09-15,108.39
1919-09-16,108.81
1919-09-17,107.55
1919-09-18,106.78
1919-09-19,105.84
1919-09-22,106.3
1919-09-23,106.89
1919-09-24,106.83
1919-09-25,107.3
1919-09-26,108.66
1919-09-29,110.32
1919-09-30,111.42
1919-10-01,111.12
1919-10-02,111.19
1919-10-03,108.9
1919-10-06,112.04
1919-10-07,112.55
1919-10-08,113.55
1919-10-09,113.4
1919-10-10,114.42
1919-10-14,112.41
1919-10-15,112.88
1919-10-16,112.51
1919-10-17,112.98
1919-10-20,115.43
1919-10-21,115.62
1919-10-22,117.62
1919-10-23,114.88
1919-10-24,115.57
1919-10-27,114.88
1919-10-28,116.3
1919-10-29,117.43
1919-10-30,117.33
1919-10-31,118.92
1919-11-03,119.62
1919-11-05,118.48
1919-11-06,117.78
1919-11-07,117.18
1919-11-10,112.93
1919-11-11,110.75
1919-11-12,107.15
1919-11-13,110.69
1919-11-14,110.49
1919-11-17,109.09
1919-11-18,107.45
1919-11-19,106.15
1919-11-20,108.19
1919-11-21,107.73
1919-11-24,108.86
1919-11-25,109.02
1919-11-26,107.5
1919-11-28,103.72
1919-12-01,104.03
1919-12-02,104.41
1919-12-03,105.75
1919-12-04,107.97
1919-12-05,107.42
1919-12-08,107.83
1919-12-09,106.85
1919-12-10,107.01
1919-12-11,105.01
1919-12-12,103.73
1919-12-15,105.06
1919-12-16,106.61
1919-12-17,107.26
1919-12-18,103.78
1919-12-19,104.63
1919-12-22,103.55
1919-12-23,103.79
1919-12-24,103.95
1919-12-26,105.63
1919-12-29,105.18
1919-12-30,105.46
1919-12-31,107.23
1920-01-02,108.76
1920-01-05,108.85
1920-01-06,107.36
1920-01-07,107.55
1920-01-08,107.24
1920-01-09,106.59
1920-01-12,104.22
1920-01-13,104.53
1920-01-14,102.0
1920-01-15,103.62
1920-01-16,101.94
1920-01-19,102.72
1920-01-20,103.48
1920-01-21,102.62
1920-01-22,102.36
1920-01-23,101.9
1920-01-26,103.74
1920-01-27,104.15
1920-01-28,103.96
1920-01-29,103.6
1920-01-30,104.21
1920-02-02,103.01
1920-02-03,99.96
1920-02-04,97.23
1920-02-05,95.5
1920-02-06,95.75
1920-02-09,95.73
1920-02-10,92.12
1920-02-11,90.66
1920-02-13,92.66
1920-02-16,92.6
1920-02-17,93.56
1920-02-18,94.44
1920-02-19,94.15
1920-02-20,95.57
1920-02-24,92.98
1920-02-25,89.98
1920-02-26,91.37
1920-02-27,91.18
1920-03-01,92.4
1920-03-02,91.68
1920-03-03,91.95
1920-03-04,94.22
1920-03-05,94.58
1920-03-08,97.38
1920-03-09,97.11
1920-03-10,99.46
1920-03-11,99.8
1920-03-12,98.55
1920-03-15,100.55
1920-03-16,100.39
1920-03-17,102.11
1920-03-18,103.98
1920-03-19,103.66
1920-03-22,104.17
1920-03-23,103.55
1920-03-24,100.33
1920-03-25,101.54
1920-03-26,103.63
1920-03-29,102.23
1920-03-30,102.45
1920-03-31,102.81
1920-04-01,102.66
1920-04-05,102.98
1920-04-06,104.32
1920-04-07,105.45
1920-04-08,105.65
1920-04-09,105.38
1920-04-12,103.94
1920-04-13,104.61
1920-04-14,105.18
1920-04-15,104.41
1920-04-16,104.73
1920-04-19,101.87
1920-04-20,99.48
1920-04-21,95.93
1920-04-22,97.15
1920-04-23,95.46
1920-04-26,97.2
1920-04-27,96.41
1920-04-28,94.75
1920-04-29,93.16
1920-04-30,93.54
1920-05-03,94.03
1920-05-04,94.27
1920-05-05,94.41
1920-05-06,94.17
1920-05-07,93.45
1920-05-10,93.33
1920-05-11,92.52
1920-05-12,91.29
1920-05-13,90.8
1920-05-14,91.35
1920-05-17,91.24
1920-05-18,91.21
1920-05-19,87.36
1920-05-20,88.16
1920-05-21,88.2
1920-05-24,87.57
1920-05-25,90.24
1920-05-26,90.01
1920-05-27,91.01
1920-05-28,91.81
1920-06-01,90.2
1920-06-02,90.65
1920-06-03,90.9
1920-06-04,91.9
1920-06-07,91.13
1920-06-08,91.46
1920-06-09,92.2
1920-06-10,91.92
1920-06-11,93.06
1920-06-14,91.75
1920-06-15,91.68
1920-06-16,91.75
1920-06-17,91.37
1920-06-18,92.0
1920-06-21,91.32
1920-06-22,90.16
1920-06-23,90.83
1920-06-24,90.88
1920-06-25,90.95
1920-06-28,90.45
1920-06-29,90.36
1920-06-30,90.76
1920-07-01,91.26
1920-07-02,92.2
1920-07-06,93.0
1920-07-07,94.04
1920-07-08,94.51
1920-07-09,94.43
1920-07-12,92.08
1920-07-13,91.58
1920-07-14,91.2
1920-07-15,90.26
1920-07-16,89.95
1920-07-19,90.21
1920-07-20,90.68
1920-07-21,90.45
1920-07-22,90.74
1920-07-23,89.63
1920-07-26,87.66
1920-07-27,87.68
1920-07-28,86.96
1920-07-29,87.89
1920-07-30,86.86
1920-08-02,84.95
1920-08-03,85.54
1920-08-04,85.58
1920-08-05,84.06
1920-08-06,84.56
1920-08-09,83.24
1920-08-10,83.2
1920-08-11,84.83
1920-08-12,84.75
1920-08-13,85.89
1920-08-16,85.07
1920-08-17,83.9
1920-08-18,84.01
1920-08-19,85.31
1920-08-20,86.22
1920-08-23,85.78
1920-08-24,87.29
1920-08-25,86.93
1920-08-26,87.22
1920-08-27,86.81
1920-08-30,86.43
1920-08-31,86.16
1920-09-01,86.34
1920-09-02,87.22
1920-09-03,88.05
1920-09-07,88.21
1920-09-08,87.13
1920-09-09,88.33
1920-09-10,87.98
1920-09-13,86.96
1920-09-14,87.64
1920-09-15,87.82
1920-09-16,88.63
1920-09-17,89.95
1920-09-20,88.88
1920-09-21,87.96
1920-09-22,87.45
1920-09-23,86.47
1920-09-24,85.9
1920-09-27,83.82
1920-09-28,84.53
1920-09-29,83.83
1920-09-30,82.95
1920-10-01,84.0
1920-10-04,85.25
1920-10-05,85.56
1920-10-06,85.6
1920-10-07,85.23
1920-10-08,84.4
1920-10-11,84.0
1920-10-13,84.39
1920-10-14,85.22
1920-10-15,85.4
1920-10-18,84.31
1920-10-19,84.6
1920-10-20,85.26
1920-10-21,84.65
1920-10-22,85.06
1920-10-25,85.73
1920-10-26,85.61
1920-10-27,84.92
1920-10-28,84.61
1920-10-29,85.08
1920-11-01,85.48
1920-11-03,84.99
1920-11-04,84.45
1920-11-05,83.48
1920-11-08,81.51
1920-11-09,79.94
1920-11-10,80.62
1920-11-11,79.95
1920-11-12,77.56
1920-11-15,76.63
1920-11-16,76.65
1920-11-17,75.21
1920-11-18,74.36
1920-11-19,73.12
1920-11-22,77.15
1920-11-23,77.2
1920-11-24,76.65
1920-11-26,75.53
1920-11-29,76.18
1920-11-30,76.04
1920-12-01,76.5
1920-12-02,77.3
1920-12-03,77.08
1920-12-06,76.73
1920-12-07,76.73
1920-12-08,75.49
1920-12-09,74.22
1920-12-10,73.29
1920-12-13,70.48
1920-12-14,72.29
1920-12-15,71.28
1920-12-16,70.6
1920-12-17,70.26
1920-12-20,68.52
1920-12-21,66.75
1920-12-22,67.02
1920-12-23,69.63
1920-12-24,68.91
1920-12-27,68.01
1920-12-28,67.96
1920-12-29,69.2
1920-12-30,70.03
